2020-11-25 09:56:15.998000,http://bit.ly/GiraDischi
2020-11-25 09:57:41.529000,4070071967072
2020-11-25 09:58:41.539000,{"author": "Adrian", "site": "PyImageSearch"}
2020-11-25 09:58:41.635000,https://www.pyimagesearch.com/
2020-11-25 09:58:55.479000,PyImageSearch
2020-11-25 09:59:16.276000,526078
